803.0	[title26]STUFFED FISH
803.1	Apparently the dead fish wasn't disgusting
803.2	enough for you, so you have jammed that
803.3	festering burger down its throat, with
803.4	truly appalling results.
804.0	[title26]REBREATHER
804.1	This is an oxygen rebreather you picked up on
804.2	Cowplug VIII while you were stranded there
804.3	fixing your hyperdrive shunt.  Easily the
804.4	classiest way to see the Great Bovine Reefs
804.5	up close.
805.0	[title22]TIMER MODULE
805.1	This timer module was an integral part of your
805.2	ship until you crash landed here.  It still works,
805.3	but you probably shouldn't bet your life on it's
805.4	accuracy.
806.0	[title32]BIG LEAVES
806.1	The large green leaves barely fit in your
806.2	pockets.  They have strong veins and
806.3	look a bit like spinach leaves.
807.0	[title32]POISON DARTS
807.1	The tips of these blowgun darts have
807.2	been treated with chemical that when
807.3	introduced into the bloodstream causes
807.4	rapid cranial contractions.
808.0	[title32]PLANT STALK
808.1	This plant stalk has been lying on the ground
808.2	for a while.  The center has rotted out, leaving
808.3	a long round tube-like outer shell.
809.0	[title32]BLOWGUN
809.1	This handy little blowgun is the perfect
809.2	tool for propelling darts toward a target.
810.0	[title32]TWINKIFRUIT
810.1	This luscious little fruit looks almost too good
810.2	to be organic.  Something this tasty ought to
810.3	come in a cellophane wrapper.  It's a safe bet
810.4	that this is the tastiest, yummiest, most delicious
810.5	snack on the entire island.
811.0	[title32]BONE
811.1	It's not big enough to be a femur, nor is it
811.2	small enough to be a finger.  You're not exactly
811.3	sure what kind of bone this is.
812.0	[title32]CHICKEN
812.1	This juicy, golden-brown, roasted chicken makes
812.2	your mouth water.
813.0	[title32]SCALPEL
813.1	This surgical steel scalpel is quite sharp.  It also
813.2	appears to be very strong.  You should be careful
813.3	with this.
814.0	[title32]AUDIO TAPE
814.1	This standard ninety-minute audio tape is light
814.2	and compact.
815.0	[title32]CREDIT CHIP
815.1	This looks like an honest-to-goodness credit
815.2	chip!  If you started paying all your bills you
815.3	could probably qualify for one of these--in about 20 years.
816.0	[title32]SECURITY CARD
816.1	The woman on the card has a cold stare.  You take
816.2	comfort in the fact that she's monster food now.  The
816.3	security card has a small magnetic strip on it.
817.0	[title32]CHARGE CASES
817.1	These military compression cases are normally
817.2	used to contain explosive charges.  In their
817.3	current state of emptiness they are about as
817.4	dangerous as coffee cans.
818.0	[title32]<Deleted: Estrotoxin>
818.1	One day, this object will have a name.
819.0	[title32]BOMB
819.1	The detonator on this bomb looks sensitive.
819.2	You should be careful that you don't drop it.
820.0	[title32]TIME BOMB
820.1	By wiring your old timer module to the detonator
820.2	on this baby you have created a makeshift time bomb.
821.0	[title32]REPAIR LIST
821.1	Right now you SHOULD be reading it.
822.0	[title32]ALIEN LIQUOR
822.1	This looks like punchy stuff.  You never know what
822.2	to expect with booze from other planets.  From the
822.3	clarity of the liquor, you assume it to be about 195
822.4	proof.
823.0	[title32]TARGET MODULE
823.1	The quality of the target module impresses you.  With
823.2	this thing running a small ship's fire control computer,
823.3	you would be able to hit almost anything--hard and fast.
824.0	[title21]SHIELD MODULATOR
824.1	This type of shield modulator can increase the performance
824.2	of defensive screens by rapidly diverting power to the
824.3	point of impact.  Without one of these on the Pig,
824.4	you probably wouldn't be alive right now.
825.0	[title32]TAPE PLAYER
825.1	This state-of-the-art stereophonic tape player features
825.2	long-throw titanium-cone woofers, a 26-band tuner which
825.3	includes those hard to find bands such as gamma and graviton wave,
825.4	and a built-in atomic power plant that renders batteries
825.5	obsolete.
826.0	[title32]PHONE CELLS
826.1	These look like standard double-Q sized batteries,
827.0	[title32]PENLIGHT
827.1	This hand-held penlight would be convenient if
827.2	it weren't quite so large.  They must have big
827.3	pens on this planet.
828.0	[title32]"DURAFAIL" CELLS
828.1	This pair of double-Q batteries bear the
828.2	"only name to trust your battery needs to."
828.3	Right.
829.0	[title32]FAKE ID CARD
829.1	The quality of this ID appalls you.  That
829.2	it may actually work around here strikes you
829.3	as nothing less than miraculous.
830.0	[title32]ID CARD
830.1	Now this is a decent ID.  It appears that
830.2	Buck had a decent security clearance too.
831.0	[title32]POLYCEMENT
831.1	This fast-drying all-purpose cement can be
831.2	used to repair broken plates, broken auto body panels,
831.3	broken teeth, and possibly broken marriages.
832.0	[title32]FISHING ROD
832.1	This quaint little fishing rod reminds you of
832.2	weekends spent fishing with your uncle.
832.3	Of course, all you ever caught was the flu.
833.0	[title32]FISHING LINE
833.1	This is the thin nylon line you removed
833.2	from the fishing rod.
834.0	[title32]PADLOCK KEY
834.1	Manufactured from something vaguely resembling
834.2	brass, this key has fared well over the years.
834.3	It is heavy for it's size.
835.0	[title32]DOOR KEY
835.1	This thin door key has the word "Schludge" engraved
835.2	on it.
836.0	[title32]REARVIEW MIRROR
836.1	You lifted this mirror from a
836.2	repair shop.  It is too small for a spaceship,
836.3	but it could be useful as a shaving mirror.
837.0	[title32]COMPACT
837.1	You never expected to find yourself carrying
837.2	one of these around.  The blush is a little dark
837.3	for you, but the mirror is in good shape.
838.0	[title32]<Deleted: Magnet>
838.1	One day, this object will have a name.
839.0	[title32]DETONATORS
839.1	These are military-grade detonators; they
839.2	are extremely sensitive.  An electrical charge
839.3	in the right place or a sudden jolt would set
839.4	these right off.  The four-prong design ensures proper
839.5	ignition of an explosive charge.
840.0	[title32]BOTTLE
840.1	This dirty old bottle had the audacity to be
840.2	floating around without a message in it.
841.0	[title32]CHICKEN BOMB
841.1	This incendiary fowl is sufficiently
841.2	dangerous to warrant great care.  You
841.3	may want to stop nibbling off of it now.
842.0	[title32]VASE
842.1	The beautiful lavender vase is worth
842.2	a lot of money to you.  After all you
842.3	went through to get hold of it you
842.4	wouldn't want to drop it.
843.0	[title32]REMOTE
843.1	This odd-looking remote control has only
843.2	one button on it.  It also has a small
843.3	inscription on the side: "Please return
843.4	to Goldenpipe Space Port".  Hmmm.
844.0	[title32]<Deleted: Game>
844.1	One day, this object will have a name.
845.0	[title32]HANDSET
845.1	The telephone handset is small and light,
845.2	as you would expect something portable
845.3	to be.
846.0	[title32]BONES
846.1	They're not big enough to be femurs, nor are they
846.2	small enough to be fingers.  You're not exactly
846.3	sure what kind of bones these are.
847.0	[title32]GUARD'S ARM
847.1	Yech!  This arm is starting to get stiff.
847.2	You instinctively notice the lack of a
847.3	wedding band.
848.0	[title32]Voice-Activated Auto-Transcribing Audio Log
848.1	[center]Beezlebody's Novelty Shop
848.2	[center]Asteroid 80791-G (orbiting Bageljuice IX)
848.3	[center]
848.4	[center]Cover: 100% Genuine Leather
849.0	[title32]BOMBS
849.1	The detonators on these bombs look rather sensitive.
849.2	You should be careful that you don't drop them.
850.0	[title32]NOTE
850.1	If you can read this then you should call Brian Reynolds
850.2	at MicroProse Software and tell him you found a bug.
851.0	[title32]COMBINATION
851.1	Ah ha!  You have a pretty good idea what
851.2	this is!  Right, left, right, left, these must be
851.3	directions to somewhere in the city.
852.0	[title32]FORMALDEHYDE
852.1	You get a whiff of the formaldehyde, and begin
852.2	to have an olfactory flashback.  Images of
852.3	long-dead frogs flash through your mind.
853.0	[title32]PETROX
853.1	This stuff can be used to power spacecraft.
853.2	You should be VERY careful with it.
854.0	[title32]LECITHIN
854.1	Hmmm. Phosphatides extracted from
854.2	egg-yolk no doubt.
860.0	[title32]CHARGE CASES
860.1	These military compression cases are normally
860.2	used to contain explosive charges.  They are
860.3	currently full of "Pyro's special".  Remember
860.4	what happened to her when she dropped some
860.5	of this stuff . . . .
861.0	[title32]HANDSET
861.1	The telephone handset is small and light,
861.2	as you would expect something portable
861.3	to be, particularly with the batteries out.
862.0	[title32]FISHING ROD
862.1	This quaint little fishing rod reminds you of
862.2	weekends spent fishing with your uncle.
862.3	It is not currently of any use, since you
862.4	removed the fishing line.
863.0	[title32]BOTTLE
863.1	This dirty old bottle had the audacity to be
863.2	floating around without a message in it.
863.3	The bottle is about one quarter full of water.
864.0	[title32]BOTTLE
864.1	This dirty old bottle had the audacity to be
864.2	floating around without a message in it.
864.3	The bottle is about half full of water.
865.0	[title32]BOTTLE
865.1	This dirty old bottle had the audacity to be
865.2	floating around without a message in it.
865.3	The bottle is about three quarters full of water, which
865.4	is starting to make it too heavy to carry around.
866.0	[title32]BOTTLE
866.1	This dirty old bottle had the audacity to be
866.2	floating around without a message in it.
866.3	The bottle is full of water, which is starting to
866.4	make it too heavy to carry around.
867.0	[title32]TAPE PLAYER
867.1	This state-of-the-art stereophonic tape player features
867.2	long-throw titanium-cone woofers, a 26 band-tuner which
867.3	includes those hard to find bands like gamma and graviton wave,
867.4	and a built-in atomic power plant that renders batteries
867.5	obsolete.  There is a small audio tape in the tape player.
401.0	[title32]PLAY AUDIO TAPE
401.1	You hear a feminine voice dictating:
401.2	[center]
401.3	"Entry 21 . . . 28 Bicuspidor 90919 . . . Project KABLOOEY . . . Professor
401.4	Ihma Pyro reporting.  This batch will be called 'LOT 7'.  It is essentially
401.5	LOT 6 with a higher petrox concentration.  I'll start by adding a [index0]
401.6	of [index4] . . . O.K., then a [index1] of [index5] and a gentle stir.  That
401.7	looks pretty good.  Now the [index6]; just a [index2].  Another gentle stir.
401.8	All right.  Finally, a [index3] of [index7].  O.K., this batch looks good.
401.9	I am transporting the mixture to the processing bench where I will--OOPS!"
401.10	[center]<BLAM!>
401.11	[center]
401.12	The rest of the tape is silent.
402.0	[title32][sentence]
402.1	This computer printout appears to be a list of teleporters and their
402.2	maintenance status.  Reading the list you learn that teleporters [number0],
402.3	[number1], [number2], and [number3] have been taken off-line pending repairs;
402.4	units [number4] and [number5] have been recently tuned; units [number6] and
402.5	[number7] are in need of minor adjustments; and that the gender-security
402.6	module in unit [number8] is due for scheduled maintenance.
403.0	[title32][sentence]
403.1	You wire the detonators to the explosives
403.2	inside the charge cases.  You now have a
403.3	fine pair of bombs.
404.0	[title32][sentence]
404.1	You hook the timer module onto the end
404.2	of the bomb, and wire it to the detonator.
404.3	This should now function as a crude time
404.4	bomb once you activate the timer module.
405.0	[title32][sentence]
405.1	The charge cases currently contain no
405.2	explosive material.  Therefore, there is
405.3	no point in attaching the detonators.
406.0	[title32][sentence]
406.1	You press the "PLAY" button, but nothing
406.2	happens.  Apparently there is no tape
406.3	inside.
407.0	[title32][sentence]
407.1	You press the "EJECT" button, but nothing
407.2	happens.  Apparently there is no tape inside.
408.0	[title32][sentence]
408.1	The tape player has no obvious screws
408.2	or other latching devices.  You can't
408.3	even find a battery slot, so it must
408.4	have some permanent internal power source.
409.0	[title32][sentence]
409.1	You pop open the case and remove the
409.2	fishing line cassette.  There is a LOT
409.3	of fishing line on this cassette--probably
409.4	several hundred yards of micro thin fiber.
428.0	[title32][sentence]
428.1	You have already removed all of the fishing
428.2	line from this rod.
410.0	[title32][sentence]
410.1	You gently stroke the plant stalk a few
410.2	times, but nothing happens.  Perhaps you'd
410.3	better think of something more productive
410.4	to do.
411.0	[title32][sentence]
411.1	You unscrew the cap of the penlight.  Inside,
411.2	you find a pair of "DURAFAIL" cells.  There
411.3	is no apparent corrosion, but the cells have
411.4	completely lost their charge.
429.0	[title32][sentence]
429.1	You unscrew the cap of the penlight.  Inside,
429.2	you find a pair of "DURAFAIL" cells.  This must
429.3	be your lucky day, because not only are there
429.4	no signs of corrosion, but the cells appear to
429.5	be fully charged.
412.0	[title32][sentence]
412.1	You unscrew the cap of the penlight and once
412.2	again remove the "DURAFAIL" cells.
413.0	[title32][sentence]
413.1	You unscrew the cap of the penlight and
413.2	remove the phone cells that you put there.
414.0	[title32][sentence]
414.1	You open the battery slot on the handset and
414.2	remove your "DURAFAIL" cells.  Leaving them in
414.3	the phone seems to have paid off, because they
414.4	each now show a full charge.
415.0	[title32][sentence]
415.1	You open the battery slot on the handset and
415.2	remove your "DURAFAIL" cells.  They each still show
415.3	a full charge.
416.0	[title32][sentence]
416.1	You open the battery slot on the handset and
416.2	remove your "DURAFAIL" cells.  They are still
416.3	uncharged.
417.0	[title32][sentence]
417.1	You pry open the battery slot on the handset and
417.2	discover two phone cell batteries inside.  The power
417.3	source for this phone must still be active, because
417.4	it seems to have kept the batteries fully charged.
417.5	You pocket the phone cells for future reference.
418.0	[title32][sentence]
418.1	You pry open the battery slot on the handset and
418.2	once again remove the fully-charged phone cells.
418.3	You again pocket them for future reference.
419.0	[title32][sentence]
419.1	You put the phone cells into the penlight, and
419.2	screw on the cap.
420.0	[title32][sentence]
420.1	You cannot put the phone cells into the penlight
420.2	while the "DURAFAIL" cells are already inside.
421.0	[title32][sentence]
421.1	You slip the phone cells back into the handset
421.2	for safekeeping.
422.0	[title32][sentence]
422.1	You cannot put the phone cells back into the
422.2	handset, because the "DURAFAIL" cells are currently
422.3	inside.
423.0	[title32][sentence]
423.1	You slip the "DURAFAIL" cells back into the penlight
423.2	for safekeeping, and screw on the cap.
424.0	[title32][sentence]
424.1	You cannot return the "DURAFAIL" cells to the
424.2	penlight while the phone cells are inside of it.
425.0	[title32][sentence]
425.1	You slip the "DURAFAIL" cells into the phone
425.2	handset.  They fit snugly against the contacts.
426.0	[title32][sentence]
426.1	If you want to put the "DURAFAIL" cells into the
426.2	phone handset, you will first have to disassemble
426.3	it and remove the current set of batteries.
427.0	[title32][sentence]
427.1	Before you set the time bomb, decide what you
427.2	want to blow up.  You will then need to find a
427.3	stable place to set it so that you can run away
427.4	before it goes off.  You don't want to be anywhere
427.5	near this thing when it blows up.
430.0	[title32][sentence]
430.1	In a fit of frustration, you jam a bomb
430.2	into the chicken.  You are now the proud
430.3	owner of a chicken bomb, and you can't
430.4	wait to light this baby off somewhere and
430.5	watch the drumsticks fly!
431.0	[title32][sentence]
431.1	For some reason, the car refuses to accept
431.2	this particular destination.  Possibly the
431.3	power to the MLV rail has been interrupted
431.4	at that location.
432.0	[title32][sentence]
432.1	You pour out all of the water in the bottle.
432.2	It is now empty.
433.0	[title32][sentence]
433.1	You do not need to put darts in the
433.2	blowgun; simply select a target and
433.3	shoot.
434.0	[title32][sentence]
434.1	Don't do that!  You might need the
434.2	[noun1] to get past some door
434.3	or through some important checkpoint!
435.0	[title32][sentence]
435.1	Don't disassemble the [noun1]!  You
435.2	might need [noun1:it:them]!
435.3	
440.0	[title32][sentence]
440.1	You can't smell the [noun1] because
440.2	your nose is currently full of water.
441.0	[title32][sentence]
441.1	While in the water, your mouth
441.2	is busy using the rebreather.  You
441.3	don't want to risk drowning just to
441.4	try to eat the [noun1].
442.0	[title32][sentence]
442.1	You take a good strong whiff of the
442.2	burger and almost pass out.  This
442.3	thing is probably flammable by now.
443.0	[title32][sentence]
443.1	You open your mouth, give the burger
443.2	a squeeze, get it at just the write angle,
443.3	start your approach . . . . WAIT! One of
443.4	the worms in the burger just gave you
443.5	the saddest look.  You just don't have
443.6	the heart to gobble him up.
444.0	[title32][sentence]
444.1	Wow!  He's getting ripe!
445.0	[title32][sentence]
445.1	You think for a moment, then
445.2	decide that alien sushi is something
445.3	you would prefer to watch some
445.4	one else try first.
446.0	[title32][sentence]
446.1	Grow a brain.  You are already
446.2	wearing the rebreather.
447.0	[title32][sentence]
447.1	Not just yet.  You shouldn't use the
447.2	rebreather until you're underwater.
448.0	[title32][sentence]
448.1	The timer module is not attached to anything,
448.2	so there is no reason to set it.
449.0	[title32][sentence]
449.1	You nibble the edge off of one of the
449.2	big leaves.  When your tongue goes
449.3	instantly numb you decide that you
449.4	should probably not be eating
449.5	strange plants.
450.0	[title32][sentence]
450.1	Sorry, Rex.  These are head 'shrinking'
450.2	darts, not head 'unswelling' darts.
451.0	[title32][sentence]
451.1	With an extremely serious look on your face,
451.2	you carefully hold the twinkifruit in
451.3	both hands.  You then begin to nibble
451.4	on it slowly and deliberately, until
451.5	it is all gone.  You find this a most
451.6	enjoyable experience.
452.0	[title32][sentence]
452.1	You roll up your sleeves, pack the
452.2	twinkifruit into a ball, and with a
452.3	great roar stuff it into your face, where
452.4	you chew on it once or twice and
452.5	swallow it with a bug gulp.  Your
452.6	follow up to this grotesque performance
452.7	is an earth-shattering belch.
453.0	[title32][sentence]
453.1	After gnawing on a bone for a few
453.2	minutes you are overwhelmed by
453.3	the urge to use your foot to scratch
453.4	for fleas.
454.0	[title32][sentence]
454.1	You gently rub the audio tape for
454.2	a few minutes.  You both enjoy
454.3	the experience enormously.
455.0	[title32][sentence]
455.1	Better not.  You may need this later.
455.2	Besides, it's probably the only credit
455.3	you'll see for the rest of your life.
456.0	[title32][sentence]
456.1	After stroking the charge cases
456.2	for a few exciting minutes you
456.3	decide to get back to the business
456.4	at hand.
457.0	[title32][sentence]
457.1	You GENTLY rub the bomb.  You
457.2	rub it some more.  You rub it a little
457.3	harder.  The side of the bomb is starting
457.4	to get shiny, but the nitrate-genie still
457.5	does not make an appearance, so you
457.6	give up.
458.0	[title32][sentence]
458.1	You should find a good place to
458.2	put it first.  Setting the timer and
458.3	THEN finding a place to put it
458.4	could be an extremely stressful
458.5	experience.
459.0	[title32][sentence]
459.1	You tear the top off, tip your head
459.2	back, open your gullet AND . . . reconsider.
459.3	This is serious alcohol.  It could
459.4	impair your ability to do what you're getting paid to do.
460.0	[title32][sentence]
460.1	That would not be a productive
460.2	act.  You may well need this thing.
461.0	[title32][sentence]
461.1	You study the batteries for a moment
461.2	and then remember that you never
461.3	learned how to juggle more than
461.4	one of anything.
462.0	[title32][sentence]
462.1	You had better not.  You'll just
462.2	end up getting the [noun2] all sticky.
463.0	[title32][sentence]
463.1	You don't need to [verb] the fishing line
463.2	to the [noun2].
464.0	[title32][sentence]
464.1	You cannot unlock the [noun2] with
464.2	the [noun1].
465.0	[title32][sentence]
465.1	(sniff)  Well . . . (sniiiiif)  What's
465.2	the big deal about this stuff?
465.3	(sniiiiiiif) It smells kinda funny . . . .
465.4	(sniiiiiiiiif)  I don't undersund vot
465.5	der bik deyul erbowt snurfin zis
465.6	stooslokdigle nargit wiydkow mooz.
465.7	Ignok ferdlik doo dokdigdle fritz kig.
466.0	[title32][sentence]
466.1	You see a reflection of the
466.2	[noun2].  It doesn't look too
466.3	different than the original
466.4	[noun2]; just backwards.
467.0	[title32][sentence]
467.1	You need a shave.
469.0	[title26][sentence]
469.1	You aren't hungry enough to jam the
469.2	entire chicken down your throat, so
469.3	you CAREFULLY nibble on the wing
469.4	a bit and save the rest for a casserole.
470.0	[title26][sentence]
470.1	The detonators are not designed to
470.2	be attached to the [noun2], so you
470.3	carefully put them back in your pocket.
471.0	[title26][sentence]
471.1	You QUICKLY reconsider this act.
471.2	You have plenty of things you can spend
471.3	seventy five thousand galactars on.
472.0	[title26][sentence]
472.1	You introduce yourself and give
472.2	the arm a firm shake.  You quickly
472.3	look around to make sure that no one
472.4	witnessed this momentary indiscretion.
473.0	[title26][sentence]
473.1	You quickly read a random page from your
473.2	log.  Wow!  You really recorded some
473.3	neat stuff in here.
474.0	[title32][sentence]
474.1	You GENTLY rub one of the bombs.  You
474.2	rub it some more.  You rub it a little
474.3	harder.  The side of the bomb is starting
474.4	to get shiny, but the nitrate-genie still
474.5	does not make an appearance, so you
474.6	give up.
475.0	[title32][sentence]
475.1	You get so many preservatives in your
475.2	normal junk-food diet that you probably
475.3	won't need to be embalmed.  You don't
475.4	need any of this stuff.
476.0	[title32][sentence]
476.1	That is not a good idea.  Coffee makes you
476.2	jumpy; rocket fuel would be a serious problem.
477.0	[title32][sentence]
477.1	You take a small sip of the lecithin.  It
477.2	tastes awful, so you wonder what
477.3	possessed you to try to drink it.
478.0	[title32][sentence]
478.1	You open up the [noun1], but there are
478.2	no batteries inside.
479.0	[title32][sentence]
479.1	You aren't actually quite sure how
479.2	one goes about "spindling" something.
912.0	[title26][sentence]
912.1	You aren't hungry enough to jam the
912.2	entire chicken down your throat, so
912.3	you nibble on the wing a bit and save
912.4	the rest for a casserole.
501.0	[title26][sentence]
501.1	You press the button, but nothing
501.2	seems to happen.
502.0	[title30][sentence]
502.1	It would be safer to wait until you
502.2	are inside the ship before activating
502.3	the remote.
10601.0	[title27][sentence]
10601.1	It looks like something you would order
10601.2	from a florist on Mother's Day.  Don't 
10601.3	take it; get her some Bon-Bons. 
10602.0	[title26][sentence]
10602.1	I guess you weren't paying attention in
10602.2	Science Class when Mrs. Jones explained
10602.3	that a sea anemone can deliver a powerful
10602.4	sting.  In an alien ocean, these are words
10602.5	to live by.
10603.0	[title26][sentence]
10603.1	Although it is considered a delicacy by some cultures, you
10603.2	personally find seaweed unappealing.
10604.0	[title20][sentence]
10604.1	Yech!  Maybe you're thinking of changing your
10604.2	diet?  Don't worry, your roughage count is just fine. 
10605.0	[title25][sentence]
10605.1	There are some interesting formations over there.
10606.0	[title24][sentence]
10606.1	It appears your ship fell victim to a small underwater
10606.2	avalanche while you were unconscious on the floor.
10606.3	The odds of your being able to move them all
10606.4	are . . . well . . . zip.
10607.0	[title24][sentence]
10607.1	Inconceivable.  You seemed to have overlooked
10607.2	the fact that these rocks are large and numerous.
10608.0	[title32][sentence]
10608.1	It appears that the Slippery Pig has seen it's last
10608.2	flight.  All that remains is the inner safety hull.
10608.3	The engines, weapons, and basically everything 
10608.4	outside the environmental containment shell were 
10608.5	either shot off or burned off during reentry.
10608.6	Of course being buried under a few hundred
10608.7	tons of rock is no picnic either.  The ship has had it;
10608.8	you're just going to have to find another way off
10608.9	this planet.
10609.0	[title22][sentence]
10609.1	The main airlock is ready, open, and waiting for you.
10609.2	It is the ONLY thing you have ever encountered in said condition.
10610.0	[title26][sentence]
10610.1	It seems some water has seeped in through
10610.2	your eustachian tubes and flooded your brain.
10610.3	ITS ALREADY OPEN!
10611.0	[title20][sentence]
10611.1	Better not.  You never know what lurks
10611.2	around down here.  You may need to get back
10611.3	inside quickly.
10612.0	[title21][sentence]
10612.1	This is a sea cliff.  There is nothing particularly
10612.2	interesting about it.
