876	display case	展示櫃
877	photon rifles	光子步槍
878	monitoring equipment	監控設備
879	telescope	天文望遠鏡
880	motel	汽車旅館
881	restaurant	餐廳
882	software store sign	軟體商店招牌
883	advertising poster	廣告海報
884	advertisement	廣告
885	old software	舊軟體
886	cash register	收銀機
887	entrance	入口
888	laser cannon	雷射砲
889	sand bags	沙包
890	pleasure dome	歡樂穹頂
891	dome entrance	穹頂入口
892	laboratory	實驗室
893	street to south	南邊街道
894	elevator access slot	電梯感應槽
895	car controls	車輛控制台
896	scent packet	香氛包
897	kitty	小貓
898	glove compartment	置物箱
899	moldy sock	發霉襪子
