ENDING4.TXR.223	Marketing Emperor	行銷皇帝
ENDING4.TXR.224	GERRY BLAIR	GERRY BLAIR
ENDING4.TXR.226	Marketing Director	行銷總監
ENDING4.TXR.227	DEBBIE CHEEK	DEBBIE CHEEK
ENDING4.TXR.229	Marketing Services Director	行銷服務總監
ENDING4.TXR.230	MARY HERRON	MARY HERRON
ENDING4.TXR.232	Marketing Services Coordinator	行銷服務協調員
ENDING4.TXR.233	BRENDA BLOOMFIELD	BRENDA BLOOMFIELD
ENDING4.TXR.235	Art Director @ JOHN EMORY	美術指導 @ JOHN EMORY
ENDING4.TXR.237	Package Cover Art @ ERIC OLSON	包裝封面美術 @ ERIC OLSON
ENDING4.TXR.239	Package Design @ JOHN EMORY	包裝設計 @ JOHN EMORY
ENDING4.TXR.240	\t       @ MOSHE MILICH	\t       @ MOSHE MILICH
ENDING4.TXR.242	Advertising Placement @ LINDSAY RIEHL	廣告刊登 @ LINDSAY RIEHL
ENDING4.TXR.244	Direct Mail Projects @ LINDSAY RIEHL	直效郵件企劃 @ LINDSAY RIEHL
ENDING4.TXR.245	\t\t     @ ED KELLY	\t\t     @ ED KELLY
ENDING4.TXR.247	Package and Advertising Copy	包裝與廣告文案
ENDING4.TXR.248	KEN HOHMAN	KEN HOHMAN
ENDING4.TXR.250	Advertising Design @ FINLEY WEATHERFORD	廣告設計 @ FINLEY WEATHERFORD
ENDING4.TXR.252	Newsletter Coverage @ GARY ALMES	媒體報導 @ GARY ALMES
ENDING4.TXR.254	800 Sales @ KAREN REITER	800 專線銷售 @ KAREN REITER
ENDING4.TXR.255	\t  @ TERI HAYWARD	\t  @ TERI HAYWARD
ENDING4.TXR.257	Rex's Log and Manual Design	雷克斯船長日誌與說明手冊設計
ENDING4.TXR.258	IRIS IDOKOGI	IRIS IDOKOGI
ENDING4.TXR.259	JOE MOREL	JOE MOREL
ENDING4.TXR.261	Rex's Log Illustrations @ MARK GLIDDEN	雷克斯船長日誌插圖 @ MARK GLIDDEN
ENDING4.TXR.263	Public Relations @ KATHY GILMORE	公共關係 @ KATHY GILMORE
ENDING4.TXR.268	No animals were hurt, maimed, squashed, mutilated,	製作本遊戲期間，沒有任何動物
ENDING4.TXR.269	run through garbage disposers, shredded, used to	受傷、致殘、被壓扁、被凌虐、
ENDING4.TXR.270	test trash compactors, or otherwise damaged during	被丟進垃圾絞碎機、被拿去
ENDING4.TXR.271	production of this game.  Honest.	測試壓縮機，或以其他方式弄傷。真的。
ENDING4.TXR.273	(CC) Closed Captioned for the sound card impaired.	（CC）為音效卡故障的玩家提供字幕。
QUOTES.TXR.11	Selected Quotes From The	精選語錄，來自
QUOTES.TXR.12	REX NEBULAR	《錯體奇航》
QUOTES.TXR.13	Development Team	開發團隊
QUOTES.TXR.17	"Does room 309 have guard chunks or	「309號房的地上，該放『守衛
QUOTES.TXR.18	 monster chunks on the floor?"	碎塊』還是『怪物碎塊』？」
QUOTES.TXR.19	\t     -- @Mike Gibson	\t     -- @Mike Gibson
QUOTES.TXR.21	"Conveniently, the bloody chunks fly	「說也巧，那些血肉碎塊會
QUOTES.TXR.22	 into the next room."	直接飛進隔壁房間。」
