290	remote	遙控器
291	repair list	維修清單
292	river	河流
293	river to west	西邊河流
294	robo-kitchen	機器廚房
295	rock	岩石
296	rocks	岩石
297	rocky area	岩石區
298	rolling hill	起伏山丘
299	scalpel	手術刀
