1097	20 percent off sign	八折看板
1098	civilization ad	《文明》廣告
1099	new release videos	新片錄影帶
1100	porno videos	成人錄影帶
1101	foreign videos	外語錄影帶
1102	classic videos	經典錄影帶
1103	adventure videos	冒險錄影帶
1104	buckluster logo	晦暗影業商標
1105	wine bottle	酒瓶
1106	dirt pile	土堆
1107	mammoth pencil head	巨大鉛筆頭
1108	wreaky pumpkin	破爛南瓜
1109	milk carton	牛奶盒
1110	bucket	水桶
1111	empty box	空箱子
1112	diaper box	尿布箱
1113	hermit	隱士
1114	metal pipe	金屬管
1115	concrete support	混凝土支柱
1116	various trash	雜物垃圾
1117	armature	支架
1118	control box	控制箱
1119	top of dome	圓頂頂端
1120	expressway to east	東側快速道路
1121	go towards	前往
1122	expressway to west	西側快速道路
1123	dome	圓頂
1124	view of city	城市景觀
1125	expressway	快速道路
1126	hook	鉤子
1127	sea monster	海怪
1128	edge of volcano	火山邊緣
1129	jump through	跳過
1130	old tea cup	舊茶杯
1131	name plate	名牌
1132	old vase	舊花瓶
1133	portrait	肖像畫
1134	put down	放下
1135	tall building	高樓
1136	obnoxious dog	討厭狗
1137	guts	內臟
1138	big heads	大頭
1139	install	安裝
1140	life support module	維生模組
1141	remove	移除
1142	large blade	巨刃
1143	side entrance	側門
1144	indicator	指示燈
1145	signpost	路標
1146	pin	別針
1147	powder puff	粉撲
1148	shelves	架子
1149	electrodes	電極
1150	mishap	意外
1151	isl'd superstructure	島式上層結構
1152	file cabinets	檔案櫃
1153	cycle shop	機車行
1154	air bike	空中機車
1155	emergency light	警示燈
1156	target area	目標區
1157	ice chests	冰桶
1158	birds	鳥群
1159	doctor's office	診所
1160	deface	塗污
1161	large heads	特大頭
1162	small table	小桌子
1163	collosseum	競技場
1164	house	房子
1165	balcony	陽台
1166	garden room	花園室
1167	cove lights	崁燈
1168	masks	面具
1169	neon lights	霓虹燈飾
1170	glass block wall	玻璃磚牆
1171	screen	放映幕
1172	spare ribs	肋排
1173	banner	橫幅
1174	instructional videos	教學錄影帶
1175	cement	水泥
1176	store	商店
1177	cardboard box	紙箱
1178	graffitti	塗鴉
1179	graffiti	塗鴉
1180	photograph	照片
1181	director's slate	導演場記板
1182	crop	短鞭
1183	hat	帽子
1184	logo	商標
1185	maintenance building	維修大樓
1186	massage	按摩
1187	mangle	扯爛
1188	rub	摩擦
1189	juggle	拋接
1190	smash	砸碎
1191	guzzle	狂飲
1192	west end of platform	月台西端
1193	east end of platform	月台東端
1194	fold	摺疊
1195	spindle	刺穿
1196	mutilate	損毀
