449	chicken on spit	烤雞串
450	captive creature	被囚生物
451	twinkifruit bush	甜滋果叢
452	stream	小溪
453	opposite shore	對岸
454	path to south	南邊小徑
455	opposite bank	對面河岸
456	broken ladder	破損梯子
457	bag of twinkifruits	一袋甜滋果
458	bed	床
459	display	展示櫃
460	leave	離開
461	exit from	離場
462	device	裝置
463	0 key	0鍵
464	1 key	1鍵
465	2 key	2鍵
466	3 key	3鍵
467	4 key	4鍵
468	5 key	5鍵
469	6 key	6鍵
470	7 key	7鍵
471	8 key	8鍵
472	9 key	9鍵
473	frown key	皺眉鍵
474	smile key	微笑鍵
475	native woman	原住民女子
476	yellow bird	黃色小鳥
477	bleeper	嗶嗶器
478	sizemometer	尺寸測量儀
479	panel	面板
480	printer	印表機
481	hard drive	硬碟
482	bathroom	浴室
483	desk	書桌
484	passageway	通道
485	fire hydrant	消防栓
486	freezer	冷凍庫
487	equidigitizer	均化數位儀
488	vision-view	視像儀
489	teledetector	遠端偵測器
490	pole	柱子
491	transposition device	移位裝置
492	statuesque	如雕像
493	temperature gauge	溫度計
494	check	檢查
495	watch	觀察
496	electro-scanner	電子掃描器
497	hall	大廳
498	scanner	掃描器
499	place hand on	按手
500	security monitor	保全監視器
501	digitorama	數位全景儀
502	rail beam	軌道樑
503	vault	金庫
504	hallway	走廊
505	pipes	管線
506	air vent grate	通風柵欄
507	security office	保全辦公室
508	signal	訊號
509	bleep	嗶聲
510	blip	閃爍點
511	loft	閣樓
512	electronic ant farm	電子蟻窩
513	electric wiring	電線
514	security panel	保全面板
515	corridor	迴廊
516	circuit controls	電路控制器
517	air duct	通風管道
518	cell wall	牢房牆壁
519	lights	燈光
520	stare into	盯視
521	cell controls	牢房控制器
522	commode	馬桶
523	use	使用
524	basin	洗手盆
525	jump inside	跳進去
526	previous cell	前一牢房
527	next room	下一房間
528	zink	
529	gaze into	凝視
530	throne	王座
531	sack	布袋
532	limb	肢體
533	sink	水槽
534	johnny-on-the-spot	流動廁所
535	debris	碎片
536	bunk	床鋪
537	next cell	下一牢房
538	toilet	廁所
539	monitor area	監視區域
540	sidewall	側牆
541	coffee mug	咖啡杯
542	sit at	坐在
543	lighting fixture	照明裝置
544	monitors	監視器
545	gender controls	性別控制器
546	neuro-analyzer	神經分析儀
547	molecular recorder	分子記錄儀
548	maintenance panel	維修面板
549	ramp	坡道
550	walk up	走上
551	subsonic atomizer	次音霧化器
552	eight ball	八號球
553	dna inverter	DNA反轉器
554	dna converter	DNA轉換器
555	platform	平台
556	guinea pig test box	天竺鼠箱
557	gaseous probe warper	氣態探測儀
558	tool cabinet	工具櫃
559	surgical boxes	手術箱
560	fetal heart monitor	胎心監視器
561	xray cabinet	X光櫃
562	sterilization sink	消毒水槽
563	dripolator	滴漏咖啡壺
564	shock machine	電擊機
565	interrogation table	審訊台
566	lie down on	躺在
567	decipher	破解
568	guard	守衛
569	rip in floor	地板裂縫
570	teleport area	傳送區域
571	broken beam	斷裂樑柱
572	rock chunk	岩石塊
573	bloody cell wall	血污牢牆
574	wall board	牆板
575	gender scanner	性別掃描器
576	bar	酒吧
577	walk into	走入
578	hallway to south	南邊走廊
579	sign	招牌
580	hallway to north	北邊走廊
581	bottles	酒瓶
582	upper dance floor	上層舞池
583	dance floor	舞池
584	railing	欄杆
585	bar stool	吧台椅
586	lady	女士
587	upper level	上層
588	alcove	壁龕
589	disco ball	迪斯可球
590	ladies	女士們
591	coach lamp	馬車燈
592	card slot	卡槽
593	hoop	籃框
594	cannonballs	炮彈
595	water fountain	噴水池
596	hallway to east	東邊走廊
597	hallway to west	西邊走廊
598	support	支撐柱
599	backboard	籃板
